,customer_id,age,gender,balance,num_of_products,credit_score,tenure,active_member,estimated_salary,has_cr_card,is_primary_account,churn
8354,8354,36,Male,93075.64719621517,1,544,15,1,27208.78936033386,0,1,0
8355,8355,23,Other,69113.51881257458,3,775,13,1,76410.76808226442,0,0,0
8356,8356,66,Female,67447.73829841586,2,764,3,1,69584.20529112616,0,0,1
8357,8357,67,Other,346.4409097531318,1,489,22,1,59781.074053749675,0,1,0
8358,8358,29,Male,47461.15286750564,1,793,1,0,95461.50246730197,0,0,0
8359,8359,40,Male,20026.8606178423,2,822,6,1,52712.79335382478,0,1,0
8360,8360,71,Female,32408.145916900732,1,834,23,0,48859.38932506292,1,1,0
8361,8361,86,Male,97881.56339963415,2,581,27,1,69510.61261667204,1,0,0
8362,8362,76,Female,8550.195782617664,2,729,6,1,113861.15012098379,1,1,0
8363,8363,53,Other,72248.64704537926,3,552,5,0,47868.31100258692,0,0,0
8364,8364,20,Male,17294.48418708732,4,342,19,0,58986.30222279054,1,1,0
8365,8365,75,Other,740.1339496148296,4,781,28,1,39295.52030571144,1,1,1
8366,8366,72,Other,50141.87088479004,2,440,8,1,84757.36972405387,0,1,0
8367,8367,74,Male,16121.529875969309,3,810,16,0,50049.370676510596,0,1,0
8368,8368,34,Other,96546.62559815771,2,836,20,1,86196.64249922815,1,1,0
8369,8369,56,Female,20369.673710929615,3,569,10,1,26028.122585355417,1,0,0
8370,8370,85,Female,19203.527403486787,3,660,15,0,39014.07872111963,0,1,1
8371,8371,72,Female,3216.692466083815,4,594,29,0,32693.74896375871,1,1,0
8372,8372,62,Male,32981.96386789113,4,774,0,0,95514.29315682976,1,0,0
8373,8373,18,Other,2411.1674928999128,3,771,26,1,19852.453996114535,0,0,0
8374,8374,38,Other,49888.6635243127,4,460,25,0,37714.05628511734,0,1,0
8375,8375,38,Other,50561.064282740874,3,344,26,0,65812.93093107882,0,0,0
8376,8376,69,Other,5324.328706398595,1,506,15,0,19660.748847886396,0,1,0
8377,8377,60,Female,24006.227698741623,2,407,16,1,11216.075235603364,0,0,1
8378,8378,69,Male,83210.64851443518,4,803,5,0,86025.66638097269,0,0,0
8379,8379,84,Female,46254.47729253664,2,741,21,1,77493.70087889991,1,1,0
8380,8380,61,Female,43461.00415857717,4,364,10,1,10925.63858153058,1,0,0
8381,8381,49,Male,69877.69473617982,2,566,6,0,15338.916623747877,1,0,1
8382,8382,27,Male,71488.19434892722,2,698,15,1,34130.78511388287,1,1,1
8383,8383,81,Female,76196.26007956864,4,523,25,0,109679.67879654458,0,0,0
8384,8384,86,Other,83048.23250861943,4,588,28,1,81799.96433287735,1,0,0
8385,8385,85,Male,23225.06464023695,4,584,24,0,98550.02834428665,0,0,0
8386,8386,45,Male,6638.0607279351025,4,485,21,1,93542.59668923331,0,0,0
8387,8387,70,Female,38026.48786133209,3,525,1,1,118132.75534332336,0,1,1
8388,8388,68,Other,85509.79106231523,4,499,19,1,114517.2834309905,1,0,1
8389,8389,70,Male,7802.866428556798,4,803,12,0,17403.68661684461,1,1,0
8390,8390,21,Female,57595.37988029502,4,310,12,0,12495.716430795976,0,0,1
8391,8391,34,Male,70108.29491413933,1,797,14,1,64677.55001002163,0,0,0
8392,8392,84,Other,48140.721328229716,2,576,14,0,39889.79285476338,1,1,1
8393,8393,64,Female,25517.544360660806,4,302,8,1,65502.31241457161,1,1,1
8394,8394,73,Female,32630.948182336295,4,304,17,0,19974.062835251167,0,0,1
8395,8395,40,Other,7165.209798358607,2,820,13,0,109974.87881006155,1,1,0
8396,8396,35,Female,29258.354733868007,2,579,22,1,95150.97817327957,0,0,0
8397,8397,18,Other,4437.80075612743,3,722,13,0,70732.81719977502,0,1,1
8398,8398,52,Female,72632.49981339686,2,537,3,0,61157.808136774765,0,1,0
8399,8399,81,Other,89799.52785116863,2,616,13,1,61534.34867178161,1,0,0
8400,8400,75,Male,63351.312845359294,1,426,9,1,77811.4677615187,1,0,0
8401,8401,76,Male,65670.32229331868,3,603,29,0,69987.51517418836,0,1,0
8402,8402,18,Male,47214.23371403862,1,477,10,1,63046.17662141046,1,0,0
8403,8403,20,Female,15603.644920510806,2,789,21,0,84718.24494380468,0,1,0
8404,8404,84,Other,772.514125336965,4,736,0,0,94147.90244778653,1,0,0
8405,8405,54,Other,34397.59976105711,3,337,26,0,80724.9122790794,0,1,0
8406,8406,46,Male,75148.85573709561,2,782,29,0,53052.60725818297,0,1,0
8407,8407,50,Male,96043.15793155815,2,614,13,0,55575.63714171586,1,1,1
8408,8408,78,Male,43108.492574189906,4,783,7,1,20838.494461452283,0,1,0
8409,8409,21,Other,36539.1012333533,4,396,5,1,55599.99493347306,0,1,1
8410,8410,31,Male,44595.85063313812,4,316,10,0,96437.15244721709,0,1,0
8411,8411,50,Female,42777.489580419315,3,746,13,0,17311.75685385833,1,1,1
8412,8412,39,Male,62587.9832998645,1,578,6,1,29307.12997101427,0,1,0
8413,8413,65,Male,73414.73970980934,3,751,28,1,102687.82512270514,1,0,0
8414,8414,20,Other,78495.80232545802,4,328,21,1,72474.2232402744,0,1,1
8415,8415,40,Female,64960.48094347479,3,845,6,0,83831.88540913496,0,0,0
8416,8416,85,Other,43772.39587873579,4,309,20,1,45371.49405512348,1,0,1
8417,8417,38,Female,95010.37555515385,1,400,18,1,63767.910619940965,1,0,0
8418,8418,60,Female,71101.96963712663,3,386,21,0,93773.3960312858,0,0,0
8419,8419,43,Male,42665.804084617754,1,769,9,1,106364.77221599582,0,1,0
8420,8420,58,Male,44658.17770955044,1,600,24,1,117162.71693493967,0,1,1
8421,8421,55,Other,81798.08499290154,4,505,21,1,103612.80958463247,0,0,1
8422,8422,28,Other,44054.08877224377,3,381,8,0,17423.15011696246,1,0,0
8423,8423,46,Other,51627.36227790912,3,511,17,0,47769.25010486581,1,1,0
8424,8424,77,Female,29155.229191962408,1,418,26,0,92377.85707669336,1,0,0
8425,8425,84,Other,83891.48338852986,4,435,16,1,55974.85554476676,0,1,0
8426,8426,82,Female,52228.548030332,1,676,29,1,58000.79883539446,0,1,0
8427,8427,78,Female,55253.59383894278,1,727,12,1,97374.5020231332,0,0,0
8428,8428,36,Female,88067.54027133988,1,613,3,0,101676.07628590155,0,0,1
8429,8429,63,Female,92051.72678472096,1,703,20,0,97054.91544365561,1,1,1
8430,8430,66,Female,82419.379666652,3,542,25,1,49008.70621278756,0,1,0
8431,8431,39,Male,6537.041297730839,2,644,6,1,35081.496635882686,1,1,0
8432,8432,74,Female,44350.91017801145,3,723,7,1,49461.69588490018,0,1,0
8433,8433,31,Female,34333.09391524254,4,315,15,0,87152.18863522854,1,1,0
8434,8434,61,Male,21351.47813291187,2,815,11,1,50118.604951111374,1,1,0
8435,8435,33,Male,90895.3875845786,1,565,0,1,16092.05581744239,0,0,0
8436,8436,29,Male,89006.89583145038,3,319,5,1,98083.26374684431,0,1,0
8437,8437,72,Other,46529.78832832506,2,310,0,0,16976.992970229123,0,1,0
8438,8438,68,Other,13456.085067286349,1,319,7,1,119574.6957116673,1,1,0
8439,8439,56,Female,1336.5620331787454,3,578,11,0,104772.3877440943,1,0,0
8440,8440,50,Female,43846.708056481875,2,632,15,0,115197.10842468515,1,1,0
8441,8441,50,Female,3995.5148573543097,3,846,0,1,101658.18873672196,0,0,1
8442,8442,46,Female,60955.594191976015,2,700,3,0,21117.633706223794,0,1,0
8443,8443,86,Male,60840.8870880069,4,337,18,0,56063.06710123556,0,0,0
8444,8444,87,Other,89893.94479174483,3,382,17,1,109872.83272995484,1,0,0
8445,8445,48,Male,19004.91282893566,3,331,7,0,19996.733354581607,1,0,0
8446,8446,48,Other,37139.424241354405,2,353,5,1,43577.029713733085,1,1,0
8447,8447,63,Male,85954.53887842788,4,836,12,1,61380.85365890047,1,1,0
8448,8448,69,Female,47429.6502490115,3,344,27,1,59490.58984317141,0,0,1
8449,8449,27,Other,5972.328897194423,4,593,19,1,113829.14801686862,0,0,1
8450,8450,58,Female,11078.391159552859,4,424,2,0,53463.044703554246,0,0,0
8451,8451,20,Other,81345.45715784511,3,847,14,0,36285.736342670774,0,1,0
8452,8452,76,Other,74369.74300285129,1,643,5,0,58942.79762997536,1,0,0
8453,8453,69,Female,87588.15171667919,2,722,5,1,53559.311962769985,1,0,0
8454,8454,51,Female,11886.116590914375,3,466,4,1,78563.29870648946,1,1,0
8455,8455,66,Female,76041.67437965274,4,568,18,0,119356.18900215026,1,1,0
8456,8456,45,Male,65510.43649581891,2,493,26,1,70655.89708332496,1,1,1
8457,8457,30,Other,23229.324114104278,3,423,9,1,60844.94670118792,1,1,1
8458,8458,86,Other,97390.43855556111,2,570,8,0,75323.73227589426,0,1,0
8459,8459,84,Other,57035.48191512311,2,357,13,0,117777.9035398855,0,0,1
8460,8460,78,Female,90687.79753971353,4,358,21,1,78727.99012091456,1,0,0
8461,8461,77,Other,85909.31342069864,1,749,4,1,23522.806284990715,1,0,0
8462,8462,88,Other,33312.54605226116,1,516,26,1,110395.67488173624,0,0,0
8463,8463,41,Female,53595.686198681324,2,781,6,0,74990.3956096831,1,0,0
8464,8464,80,Female,43136.82994046717,4,543,16,1,27391.59314595572,1,1,1
8465,8465,78,Other,70907.75702600757,4,402,22,0,35354.11131907647,0,1,0
8466,8466,40,Male,58804.20045434277,3,816,16,0,23258.892303609,1,0,1
8467,8467,47,Female,78485.35330372413,2,563,8,0,115683.62840606624,0,0,0
8468,8468,77,Male,1175.2259597984537,3,540,21,1,17793.489707363235,0,1,1
8469,8469,35,Male,68779.32614145584,4,528,22,0,94087.03537499187,1,0,0
8470,8470,73,Male,31906.515521965495,2,751,6,0,47142.43449676594,0,0,0
8471,8471,70,Male,22422.213988941796,1,754,0,0,18922.391195047043,0,0,1
8472,8472,24,Female,80124.13663586722,1,843,1,1,57723.19628828405,1,1,0
8473,8473,86,Other,8922.121118818537,3,673,9,0,10029.674189918294,1,1,0
8474,8474,89,Other,22846.00450991412,2,323,18,1,99899.99111128226,0,0,0
8475,8475,69,Female,20373.434109977818,4,605,7,1,69610.61832402398,0,1,0
8476,8476,21,Female,41982.54450597019,3,673,8,1,59692.12068295019,0,1,0
8477,8477,51,Male,32233.6784557261,1,486,14,0,101215.02541503773,0,0,0
8478,8478,86,Male,72046.83171096702,4,411,10,0,67125.23243629596,1,1,0
8479,8479,50,Female,69936.98806014765,2,792,23,1,75482.80732687554,0,0,0
8480,8480,86,Other,32547.089110603898,1,593,11,0,99629.91823745753,0,0,0
8481,8481,55,Male,43698.077614579524,4,721,21,1,89262.7750270734,0,1,0
8482,8482,43,Female,20790.818417977298,1,448,17,1,82494.31653869609,1,0,0
8483,8483,18,Female,67083.49004962706,2,450,1,1,87455.51292236215,1,0,0
8484,8484,21,Female,39622.27401325755,3,473,29,1,38926.66348022575,0,0,0
8485,8485,56,Male,13282.610444221533,4,496,28,0,22897.263214675768,0,1,0
8486,8486,71,Female,12726.549191151127,4,554,27,0,78493.39050930575,1,1,0
8487,8487,50,Other,32232.06784211755,2,713,14,0,34641.81858330652,0,1,0
8488,8488,50,Female,74732.50286361958,1,467,9,0,15238.226291697214,1,1,0
8489,8489,89,Male,2550.433613150038,1,381,6,1,37975.42717387459,1,0,0
8490,8490,37,Other,25777.469318288215,1,369,8,1,89229.6545859398,0,1,0
8491,8491,33,Other,16248.615888875729,4,725,21,0,87926.37173064347,0,0,0
8492,8492,38,Female,95647.78213056149,4,701,16,1,109358.56058172739,0,0,0
8493,8493,62,Female,70528.16039710263,1,824,13,0,84275.02874068748,0,0,1
8494,8494,79,Other,23323.268411894616,4,511,8,1,58369.94273567799,0,0,0
8495,8495,48,Female,20746.05854361946,3,401,29,1,38654.92938787599,1,1,1
8496,8496,59,Male,85803.05453872767,2,637,6,0,93424.03655844268,0,1,0
8497,8497,29,Other,19022.66964164131,2,632,14,1,55316.80111725097,1,0,0
8498,8498,82,Female,99705.92001972269,4,504,2,1,99703.74461651452,0,1,0
8499,8499,20,Other,28230.312001139966,3,786,1,0,103678.78149447922,0,1,0
8500,8500,26,Female,8433.271486953498,3,528,2,0,48672.433806895664,0,0,0
8501,8501,68,Female,69094.18940168581,1,488,1,0,47820.68411919851,1,1,0
8502,8502,33,Male,60964.27925841737,2,398,12,1,110499.66765777783,1,1,1
8503,8503,20,Female,99982.21653614567,2,710,26,1,53698.5589221119,1,0,0
8504,8504,41,Female,80208.57443719752,2,759,25,1,87748.58293425417,0,1,1
8505,8505,30,Female,42883.65331332391,4,493,12,0,51559.87545594304,1,1,0
8506,8506,19,Male,67661.14481630836,3,319,1,1,90440.92274732675,1,1,0
8507,8507,88,Female,81784.9453603352,1,610,19,0,29095.967594691803,1,0,1
8508,8508,38,Female,51372.65254432951,4,378,21,1,101947.4034435455,0,0,0
8509,8509,36,Female,27287.14507352116,1,469,18,1,118147.5476629439,1,1,0
8510,8510,64,Other,21010.564228636962,4,545,8,1,94234.9806634008,1,1,0
8511,8511,39,Male,29528.14366136144,2,771,4,0,49503.70892076455,0,0,0
8512,8512,50,Other,84806.87816698052,1,398,20,1,71072.42581597174,1,1,0
8513,8513,49,Male,38043.23724887353,3,621,6,1,83656.02721300165,0,0,0
8514,8514,81,Male,28666.415856631746,3,440,24,0,31215.96948353099,1,0,0
8515,8515,56,Other,80588.7227795081,4,408,12,1,41119.238183212554,1,1,0
8516,8516,89,Male,3192.0341774543504,2,612,0,1,98194.78536764014,0,1,1
8517,8517,59,Male,59395.82709303421,4,420,8,1,113981.36562130072,1,0,0
8518,8518,26,Other,87363.18031862717,1,398,1,0,39951.153018937475,0,1,0
8519,8519,42,Female,41008.37490556074,3,793,2,1,26234.150159196113,1,1,1
8520,8520,19,Male,26931.816135928442,3,443,11,1,117978.39816637663,0,0,1
8521,8521,36,Other,49170.90694359564,3,409,4,0,45196.54458609569,1,0,0
8522,8522,37,Male,71747.71676920794,3,783,25,0,95632.24990953165,1,0,0
8523,8523,87,Other,51660.556303519945,1,429,11,1,51691.22935687056,0,1,1
8524,8524,34,Female,763.899462577311,3,699,3,0,114398.59172432475,0,0,0
8525,8525,85,Male,7832.455610801592,4,805,20,1,75948.9957344204,1,1,0
8526,8526,20,Female,72132.84230897014,3,509,28,0,55662.56040873828,0,1,0
8527,8527,68,Female,39995.13348754986,1,660,25,1,29616.64148550033,1,1,0
8528,8528,43,Other,78477.5831270235,2,453,20,0,38113.911471509986,0,1,0
8529,8529,73,Male,64948.9914105909,2,832,11,0,104266.63228844925,0,1,0
8530,8530,81,Male,58151.58343218788,3,846,4,1,16264.101552416552,0,1,0
8531,8531,25,Male,90137.51683784112,2,659,13,0,27252.721170033143,0,0,1
8532,8532,54,Male,2132.207348071269,1,609,13,0,31189.19935998845,1,1,0
8533,8533,44,Male,15503.43613978017,3,773,9,0,17774.766462326694,0,0,0
8534,8534,62,Other,62437.59554919758,1,599,25,0,85420.38885202559,1,1,0
8535,8535,21,Male,6582.804655009544,2,640,9,1,117939.90643874432,1,0,1
8536,8536,54,Female,64497.048506069135,2,303,4,1,25311.9752444592,1,1,0
8537,8537,88,Female,98412.10770252677,3,468,26,1,97882.5868638334,1,1,0
8538,8538,50,Male,87880.80989945338,2,719,17,1,29415.593632270957,1,1,0
8539,8539,48,Other,59091.69240254285,3,579,26,0,117115.86473334201,1,1,0
8540,8540,72,Other,89397.66743059622,3,688,16,0,65775.6278582731,1,1,0
8541,8541,29,Male,11626.815126626521,4,484,9,1,103226.77070521255,0,0,0
8542,8542,28,Female,45469.41649255641,4,622,10,0,28761.153849212435,1,1,0
8543,8543,89,Male,42867.61158120757,4,310,14,0,107378.23191755815,1,1,0
8544,8544,49,Male,33644.758699299106,1,577,23,0,18980.31165645567,1,0,1
8545,8545,74,Male,20.139813431041542,2,438,18,0,12518.143836587948,1,0,0
8546,8546,55,Other,89102.90186112521,2,385,11,1,87985.65454185996,1,0,0
8547,8547,77,Other,77770.66101527949,4,530,15,0,21717.321486090572,0,1,1
8548,8548,36,Female,65285.751559978875,3,750,22,1,105238.21504762124,0,1,0
8549,8549,73,Female,12896.684385163404,3,437,23,0,78340.16221221421,1,0,1
8550,8550,31,Male,37820.51336915041,3,830,26,1,46407.98074393016,0,0,0
8551,8551,50,Female,92432.69973678312,3,637,11,1,40500.22781635186,1,1,0
8552,8552,27,Male,61692.96050695467,1,455,21,1,19012.08395030176,0,1,0
8553,8553,81,Female,60341.0536526025,2,316,29,1,85538.86136563409,1,1,1
8554,8554,81,Male,91312.65747570347,4,560,21,1,110873.03632599364,1,1,0
8555,8555,79,Other,55983.37248996377,1,459,26,0,93244.91482371138,0,1,1
8556,8556,85,Male,59762.32485569792,2,608,18,0,78133.38929684645,1,0,0
8557,8557,60,Other,34571.56944762173,1,380,24,0,23057.906134718905,0,1,0
8558,8558,76,Other,37144.092923237156,3,512,2,1,101039.22496152886,0,0,0
8559,8559,69,Female,68560.68624141526,1,726,12,0,116192.2305542048,0,1,0
8560,8560,36,Female,32043.521663131203,1,641,20,1,38909.904986784735,1,1,0
8561,8561,38,Other,55910.79205878501,3,658,21,1,56239.96344728305,1,1,0
8562,8562,39,Male,27919.66911565796,3,505,14,1,11545.620317120694,1,1,0
8563,8563,26,Male,16612.523795444533,4,635,28,1,101509.51669594539,1,1,0
8564,8564,26,Female,45440.245893870146,4,560,16,1,12282.016773714875,0,0,0
8565,8565,44,Male,21744.60124141072,2,542,10,1,63515.91529626647,0,0,1
8566,8566,34,Male,89849.43050815408,4,694,24,1,73411.64157823217,0,0,0
8567,8567,61,Male,30361.29658270329,4,636,22,0,16109.6113301207,0,0,1
8568,8568,62,Other,59740.20955393211,2,578,26,1,29323.468733804373,0,0,0
8569,8569,25,Other,26344.184054520392,1,548,11,1,96991.73723893687,0,0,1
8570,8570,35,Male,25801.92627247665,1,329,16,0,37778.70566338493,1,0,0
8571,8571,50,Female,35063.60814784079,1,430,21,0,89719.43813588709,1,1,0
8572,8572,18,Male,91587.45673209491,3,823,22,0,92410.59621027455,0,1,0
8573,8573,23,Female,39149.77382852666,2,759,4,0,54805.02112189627,1,0,0
8574,8574,58,Other,82126.64694241445,1,694,28,1,17012.61982518452,0,0,0
8575,8575,72,Male,19729.807453843296,4,827,4,0,11188.730878256301,0,1,0
8576,8576,22,Male,4816.954313643107,4,712,6,0,64176.49951123058,1,0,0
8577,8577,76,Female,78167.79213014415,4,416,2,1,17859.975049414585,1,1,1
8578,8578,35,Female,54187.48974571014,2,448,2,0,89911.9746085868,1,0,0
8579,8579,66,Male,50372.581302692146,2,408,16,0,51890.633499599586,1,1,0
8580,8580,82,Male,27220.58492494136,4,535,29,1,85161.88333303806,1,1,0
8581,8581,71,Female,7231.701485935182,3,726,23,1,54897.78715605247,1,0,0
8582,8582,78,Other,48286.0036332846,3,816,1,0,79116.96185714084,1,0,0
8583,8583,25,Female,86722.63587993717,1,479,14,1,101631.96565095946,1,1,0
8584,8584,20,Male,12002.201370348586,1,695,18,1,107289.82753093605,1,0,0
8585,8585,42,Other,92917.08793471723,1,300,22,1,11857.112529274174,1,0,0
8586,8586,86,Other,27472.90802416147,1,307,9,0,81005.62837613255,0,1,1
8587,8587,72,Other,53218.629282866226,1,443,25,0,72054.8086758677,1,1,0
8588,8588,57,Other,6650.839546658182,2,574,10,1,80074.20213520565,1,0,0
8589,8589,67,Male,42504.65938026457,2,586,23,1,16390.44315635249,0,1,0
8590,8590,50,Other,12589.788640716348,3,789,8,1,17688.586394454098,1,0,0
8591,8591,35,Female,4797.378607720748,3,330,13,0,64667.811130831185,1,1,0
8592,8592,74,Female,96655.76934276498,2,751,23,0,16282.64029201759,0,0,0
8593,8593,33,Female,73009.45354641326,3,543,6,0,95405.18636217713,1,0,0
8594,8594,55,Male,71905.77210136608,4,439,9,0,94972.44520888253,0,0,1
8595,8595,58,Other,9054.968948375208,3,700,0,0,22905.645581149554,0,1,0
8596,8596,24,Female,92935.0524487742,4,840,0,0,60056.368406260735,0,1,0
8597,8597,70,Female,46946.85150098856,4,463,13,1,75447.9038547756,0,1,0
8598,8598,80,Female,85228.4068057431,1,403,26,0,104539.0308756357,1,1,0
8599,8599,49,Other,1260.1101113770774,3,362,7,0,118727.29594846089,1,0,0
8600,8600,55,Female,29820.648133750692,4,314,13,0,11894.349529849758,1,0,0
8601,8601,39,Other,99604.71221264657,3,793,6,1,62397.30030517145,1,1,0
8602,8602,33,Other,42783.80426953991,3,478,17,1,98361.32646759621,0,0,0
8603,8603,69,Other,88849.35388643546,2,822,24,1,97545.1616109895,0,1,0
8604,8604,46,Male,32799.83483710397,2,740,25,1,69601.71751180488,0,0,0
8605,8605,33,Male,52532.91322682063,1,824,22,1,30048.337872460856,1,1,1
8606,8606,34,Other,85421.90659259605,3,787,8,1,71500.59619575227,0,0,0
8607,8607,81,Other,60582.05602039354,2,610,26,1,53070.967613493995,0,1,0
8608,8608,30,Male,72519.23426447116,4,429,14,1,55002.8208241536,0,1,0
8609,8609,89,Male,22883.32042195641,4,765,0,0,46153.52618883024,0,0,1
8610,8610,73,Other,15589.043745513942,1,801,10,0,25893.564349215456,1,0,0
8611,8611,22,Male,23030.6443409656,4,562,18,0,91206.29389166491,1,1,0
8612,8612,29,Female,49304.86462870568,3,470,9,0,87933.68868249889,1,0,0
8613,8613,58,Other,80096.47647678183,4,705,17,1,69711.53793462095,0,1,0
8614,8614,20,Other,35399.38504762663,1,324,21,0,49027.522086213416,0,1,1
8615,8615,50,Male,56481.578199197116,1,748,25,0,100495.34610517553,1,1,0
8616,8616,67,Female,80481.2460978238,4,459,3,0,27589.05259685957,0,1,0
8617,8617,73,Male,23877.646609264193,3,516,17,0,57802.70910656424,0,0,0
8618,8618,26,Female,88297.57349198095,2,789,17,0,81886.283537031,1,0,1
8619,8619,67,Female,95308.23122223833,3,579,21,1,100364.7977007029,1,0,0
8620,8620,46,Other,3897.0135799321624,3,380,24,0,81457.13313433605,1,0,0
8621,8621,56,Female,5911.11100847872,3,424,21,1,22947.466104373438,1,1,0
8622,8622,62,Other,9095.97187462169,4,469,19,1,21142.209496084848,1,1,0
8623,8623,34,Female,77676.84085096447,2,389,11,1,15547.557586957671,0,1,0
8624,8624,73,Other,18933.69451789777,3,679,8,0,71597.44149542466,1,0,1
8625,8625,63,Female,72569.5986465907,2,410,17,1,36723.33695028859,1,0,1
8626,8626,84,Male,44127.606987188636,1,463,5,0,27548.331034414638,1,1,0
8627,8627,86,Female,83625.50093714026,2,714,22,0,19346.995024023963,1,0,1
8628,8628,31,Male,80855.54128042613,4,454,28,0,80596.60638216068,0,0,0
8629,8629,84,Female,95966.2561382447,1,493,18,1,92875.53808139564,0,0,0
8630,8630,40,Female,25103.785047641104,1,775,19,0,104354.17088760778,1,1,0
8631,8631,78,Other,22923.916277203214,3,320,22,0,75495.41159805478,0,1,1
8632,8632,40,Female,3150.7975288599278,2,408,24,1,48965.96815465824,0,0,0
8633,8633,44,Female,41041.60954265289,1,698,14,1,61745.554663493305,1,1,0
8634,8634,71,Female,45906.31687554171,1,428,4,0,79976.56127633667,0,1,0
8635,8635,27,Male,96451.38334294381,2,808,10,1,88430.27528743385,1,1,0
8636,8636,33,Other,83078.52941719731,2,579,12,1,80932.53307355553,0,1,1
8637,8637,58,Other,16679.171804992355,1,726,1,1,115809.45750362246,1,0,1
8638,8638,72,Female,79848.93626082008,1,326,7,0,92522.9725318484,0,0,1
8639,8639,78,Female,17829.928083575585,2,643,24,1,92568.31926005796,1,1,0
8640,8640,66,Male,7776.506985777709,4,700,26,0,100178.61004447035,0,1,0
8641,8641,69,Female,83708.27514567364,2,594,10,0,60641.62303637332,0,1,1
8642,8642,19,Other,97595.95818569281,4,495,17,0,39034.118468554756,0,1,1
8643,8643,67,Other,8811.85445278041,1,455,25,0,99786.28649931547,1,0,0
8644,8644,60,Male,81392.48762184821,3,739,9,0,61059.80272316683,0,0,0
8645,8645,25,Male,85921.26486431675,2,400,0,1,76789.35684296016,0,0,1
8646,8646,76,Other,11875.558426644217,1,799,3,0,57255.05575337778,1,1,0
8647,8647,82,Male,28325.347177194602,1,584,28,0,53566.42517634289,0,1,0
8648,8648,29,Female,73366.0639013065,3,368,16,0,83838.65361355257,0,0,0
8649,8649,21,Female,80773.02795825285,2,685,16,1,83187.8161523082,1,0,1
8650,8650,58,Male,35397.41220496652,1,751,4,0,43992.65779070883,0,0,1
8651,8651,24,Other,15992.939967952092,4,437,22,1,30788.339737604798,1,1,0
8652,8652,86,Male,64834.44760092379,3,547,2,1,24445.679428952724,1,1,0
8653,8653,86,Other,70196.86032434781,4,402,6,1,22515.649032932357,1,1,1
8654,8654,47,Male,50360.785389502795,2,809,4,0,99946.97846683141,1,1,0
8655,8655,23,Male,14494.106764001557,4,674,9,0,41476.45967456479,1,0,0
8656,8656,36,Male,84448.6744322612,3,454,26,0,84639.61074412263,1,1,0
8657,8657,83,Female,64526.595906651666,1,386,23,1,41616.69346609719,0,1,1
8658,8658,27,Female,86916.42488308353,3,781,6,0,83343.21516668897,1,0,0
8659,8659,33,Other,93296.90744900826,1,508,16,0,118255.49751097824,1,0,0
8660,8660,54,Male,80569.78554380688,1,477,28,1,17255.25250857947,1,1,0
8661,8661,49,Female,95865.74145163348,4,557,16,0,81913.15863927739,0,0,0
8662,8662,64,Male,95425.77457458638,3,572,6,1,41084.09189417909,1,0,0
8663,8663,89,Other,61934.4555390336,3,323,5,0,19118.268977844316,0,0,0
8664,8664,60,Female,72817.41018955056,1,699,8,0,18687.35936620602,1,0,0
8665,8665,53,Other,69940.85353068686,3,652,7,1,50883.04963878282,1,1,0
8666,8666,43,Female,62113.61950221567,2,600,28,1,69467.23745977558,1,0,0
8667,8667,27,Male,1935.5175830852222,2,309,13,0,81202.34246229875,0,0,0
8668,8668,48,Other,35590.66820856361,4,342,21,0,72428.0392998893,1,0,0
8669,8669,46,Female,10007.831371148035,4,350,5,0,108775.08083760398,0,0,1
8670,8670,22,Female,30025.911013217767,3,406,8,1,26888.75029333428,0,1,1
8671,8671,18,Male,6856.480692609745,4,534,27,0,101190.7222511339,0,0,1
8672,8672,20,Other,92003.14966513318,3,789,19,0,68105.0002944472,0,1,0
8673,8673,84,Other,45132.99156559526,4,774,24,1,104662.00625967851,1,1,0
8674,8674,88,Other,18936.44476753854,2,591,10,0,56932.967226179644,0,0,0
8675,8675,52,Male,58477.92310639519,1,780,10,0,62998.02195647241,1,1,0
8676,8676,32,Female,19645.09333726201,1,759,7,0,56454.90935829607,1,0,0
8677,8677,84,Female,80444.03217904262,2,724,2,1,20611.246807522468,0,0,0
8678,8678,47,Other,30591.910974025104,1,628,10,0,25950.646818151727,1,0,0
8679,8679,60,Female,31490.063286493074,3,484,3,1,66928.26127520137,1,0,0
8680,8680,77,Other,86995.09439164192,3,805,22,0,68652.98649515462,0,1,0
8681,8681,57,Male,55920.288465023485,2,777,2,1,61457.79836928088,1,0,0
8682,8682,82,Male,88730.210575551,2,313,12,1,11412.953423200515,1,0,1
8683,8683,46,Male,41288.80298653581,2,392,18,1,65613.51460318413,0,0,0
8684,8684,36,Other,34392.76965520779,2,479,7,1,24709.717915488392,0,0,1
8685,8685,20,Female,50620.29972661082,1,604,20,1,72301.0781124368,0,1,0
8686,8686,53,Male,6149.167120290955,1,774,27,1,41710.079785101145,1,0,0
8687,8687,60,Other,15420.07712093212,1,841,20,0,119064.80893189722,0,1,0
8688,8688,32,Other,21952.163572631733,3,823,23,1,49517.33831982586,0,0,0
8689,8689,58,Male,81667.72826864618,4,410,21,0,100288.76001737008,0,1,0
8690,8690,53,Male,73379.87569107609,3,714,20,0,37015.40814989437,1,0,1
8691,8691,50,Male,19330.727878394362,4,720,0,1,30843.334394691046,0,0,1
8692,8692,22,Female,27674.75643735259,2,710,20,0,34319.66721785431,1,0,0
8693,8693,31,Female,94426.18634671276,2,822,7,0,46642.87388339236,1,1,0
